,asset,time,HashRate,ReferenceRateUSD
720,btc,2015-12-22 00:00:00+00:00,696803.793272365,437.640129456458
721,btc,2015-12-23 00:00:00+00:00,729321.303625075,435.268379018118
722,btc,2015-12-24 00:00:00+00:00,641059.489810576,442.665727060199
723,btc,2015-12-25 00:00:00+00:00,752548.096734154,455.878713033314
724,btc,2015-12-26 00:00:00+00:00,794356.324330496,455.718825832846
725,btc,2015-12-27 00:00:00+00:00,952298.517472232,418.221531560491
726,btc,2015-12-28 00:00:00+00:00,701449.151894181,422.705894506137
727,btc,2015-12-29 00:00:00+00:00,738612.020868707,421.052879602572
728,btc,2015-12-30 00:00:00+00:00,766484.172599601,431.340021332554
729,btc,2015-12-31 00:00:00+00:00,702681.498032921,426.043646990064
730,btc,2016-01-01 00:00:00+00:00,697129.166405806,429.677153419053
731,btc,2016-01-02 00:00:00+00:00,748768.363917347,434.678006428989
732,btc,2016-01-03 00:00:00+00:00,748768.363917347,434.439877264757
733,btc,2016-01-04 00:00:00+00:00,934669.474958895,430.136180011689
734,btc,2016-01-05 00:00:00+00:00,810735.400931196,433.44897106955
735,btc,2016-01-06 00:00:00+00:00,728112.684912731,432.669502630041
736,btc,2016-01-07 00:00:00+00:00,759096.203419655,430.677869666862
737,btc,2016-01-08 00:00:00+00:00,893358.116949662,459.208940093513
738,btc,2016-01-09 00:00:00+00:00,779751.882424272,454.134423728814
739,btc,2016-01-10 00:00:00+00:00,903685.95645197,449.845216247808
740,btc,2016-01-11 00:00:00+00:00,877866.357696199,448.580216247808
741,btc,2016-01-12 00:00:00+00:00,877866.357696199,449.033059029807
742,btc,2016-01-13 00:00:00+00:00,813710.194014571,441.768157218001
743,btc,2016-01-14 00:00:00+00:00,749438.083305595,432.310645236704
744,btc,2016-01-15 00:00:00+00:00,687454.482430696,429.823224722385
745,btc,2016-01-16 00:00:00+00:00,800151.938566876,367.823199883109
746,btc,2016-01-17 00:00:00+00:00,850865.793828157,388.071204558738
747,btc,2016-01-18 00:00:00+00:00,974832.995577956,382.482086499123
748,btc,2016-01-19 00:00:00+00:00,749438.083305595,384.865166569258
749,btc,2016-01-20 00:00:00+00:00,856500.666634966,378.161725014611
750,btc,2016-01-21 00:00:00+00:00,771977.574532831,420.622924168323
751,btc,2016-01-22 00:00:00+00:00,991737.613998384,409.298459672706
752,btc,2016-01-23 00:00:00+00:00,1008642.23241881,381.046459380479
753,btc,2016-01-24 00:00:00+00:00,963563.249964338,386.370602571596
754,btc,2016-01-25 00:00:00+00:00,912849.394703057,403.446926651081
755,btc,2016-01-26 00:00:00+00:00,928141.002810171,391.986097311514
756,btc,2016-01-27 00:00:00+00:00,924867.907889316,391.142935125657
757,btc,2016-01-28 00:00:00+00:00,871165.900334451,394.62753037405
758,btc,2016-01-29 00:00:00+00:00,1008404.36408577,378.900995616599
759,btc,2016-01-30 00:00:00+00:00,1115808.3791955,378.99999482291
760,btc,2016-01-31 00:00:00+00:00,1080007.04082559,377.262779076564
761,btc,2016-02-01 00:00:00+00:00,960669.246259225,366.341687609585
762,btc,2016-02-02 00:00:00+00:00,1074040.15109727,371.22343509059
763,btc,2016-02-03 00:00:00+00:00,1068073.26136895,372.927631209819
764,btc,2016-02-04 00:00:00+00:00,1002437.47435745,368.098206604325
765,btc,2016-02-05 00:00:00+00:00,1121775.26892382,389.723081239042
766,btc,2016-02-06 00:00:00+00:00,1193377.94566364,384.398413983051
767,btc,2016-02-07 00:00:00+00:00,1234537.96602865,374.631555523086
768,btc,2016-02-08 00:00:00+00:00,1060281.98712231,375.153917592051
769,btc,2016-02-09 00:00:00+00:00,1260875.87657788,370.814350327294
770,btc,2016-02-10 00:00:00+00:00,1174907.06681121,373.5116128609
771,btc,2016-02-11 00:00:00+00:00,1375500.95626678,379.082611630625
772,btc,2016-02-12 00:00:00+00:00,1225055.5391751,377.639165108124
773,btc,2016-02-13 00:00:00+00:00,1117594.52696676,382.294456458212
774,btc,2016-02-14 00:00:00+00:00,1189235.20177232,389.598432472238
775,btc,2016-02-15 00:00:00+00:00,1088938.25704454,406.150669491525
776,btc,2016-02-16 00:00:00+00:00,988641.312316752,399.26761864699
777,btc,2016-02-17 00:00:00+00:00,1110430.45948621,407.035309468147
778,btc,2016-02-18 00:00:00+00:00,1210727.40421399,415.324113383986
779,btc,2016-02-19 00:00:00+00:00,1106210.05838203,421.289662981882
780,btc,2016-02-20 00:00:00+00:00,1219082.13715781,419.626528541204
781,btc,2016-02-21 00:00:00+00:00,1040283.423708,440.195760081823
782,btc,2016-02-22 00:00:00+00:00,1032156.20946028,438.718612681473
783,btc,2016-02-23 00:00:00+00:00,1105301.13768975,437.535295094097
784,btc,2016-02-24 00:00:00+00:00,959011.28123081,420.032592609585
785,btc,2016-02-25 00:00:00+00:00,1259718.20839641,423.995112507306
786,btc,2016-02-26 00:00:00+00:00,1137809.99468062,424.090870251315
787,btc,2016-02-27 00:00:00+00:00,1194700.49441466,431.762241963764
788,btc,2016-02-28 00:00:00+00:00,1089046.70919431,432.947845996493
789,btc,2016-02-29 00:00:00+00:00,1080919.49494659,433.102262711864
790,btc,2016-03-01 00:00:00+00:00,1145937.20892834,437.775872589129
791,btc,2016-03-02 00:00:00+00:00,1275972.63689184,432.807867153711
792,btc,2016-03-03 00:00:00+00:00,1097173.92344203,423.079789392168
793,btc,2016-03-04 00:00:00+00:00,1257200.65607867,419.268821332554
794,btc,2016-03-05 00:00:00+00:00,1181318.8523918,407.990154295734
795,btc,2016-03-06 00:00:00+00:00,1165567.93435991,397.314453945061
796,btc,2016-03-07 00:00:00+00:00,1047436.04912073,403.705187463472
797,btc,2016-03-08 00:00:00+00:00,1212820.68845558,413.22936616014
798,btc,2016-03-09 00:00:00+00:00,1323077.11467881,411.425953243717
799,btc,2016-03-10 00:00:00+00:00,1220696.14747152,412.540703506721
800,btc,2016-03-11 00:00:00+00:00,1260073.44255125,416.340928696669
801,btc,2016-03-12 00:00:00+00:00,1134066.09829613,419.511934248977
802,btc,2016-03-13 00:00:00+00:00,1047436.04912073,410.264163296318
803,btc,2016-03-14 00:00:00+00:00,1197069.77042369,411.805882466394
804,btc,2016-03-15 00:00:00+00:00,1267948.9015672,415.026957276446
805,btc,2016-03-16 00:00:00+00:00,1197069.77042369,415.266400292227
806,btc,2016-03-17 00:00:00+00:00,1110439.72124829,417.024118468732
807,btc,2016-03-18 00:00:00+00:00,1099528.52189976,418.605363822326
808,btc,2016-03-19 00:00:00+00:00,1118857.35233453,408.901587405026
809,btc,2016-03-20 00:00:00+00:00,1201126.2753003,409.124429865576
810,btc,2016-03-21 00:00:00+00:00,1143538.02922426,412.056953828171
811,btc,2016-03-22 00:00:00+00:00,1217580.05989345,411.601774050263
812,btc,2016-03-23 00:00:00+00:00,1225806.95219003,416.581653828171
813,btc,2016-03-24 00:00:00+00:00,1209353.16759688,417.378299532437
814,btc,2016-03-25 00:00:00+00:00,1201126.2753003,413.560239918177
815,btc,2016-03-26 00:00:00+00:00,1258714.52137634,416.373243834015
816,btc,2016-03-27 00:00:00+00:00,1159991.81381741,416.823096668615
817,btc,2016-03-28 00:00:00+00:00,1398571.69041816,425.454959848042
818,btc,2016-03-29 00:00:00+00:00,1291622.09056265,422.917446814728
819,btc,2016-03-30 00:00:00+00:00,1209353.16759688,415.863828755114
820,btc,2016-03-31 00:00:00+00:00,1020134.6447756,412.777697779076
821,btc,2016-04-01 00:00:00+00:00,1266862.83281171,415.956811221508
822,btc,2016-04-02 00:00:00+00:00,1152898.4861624,417.20066025716
823,btc,2016-04-03 00:00:00+00:00,1177781.1873026,419.763056691993
824,btc,2016-04-04 00:00:00+00:00,1376842.79642417,420.073578901227
825,btc,2016-04-05 00:00:00+00:00,1285606.22557678,419.540727878434
826,btc,2016-04-06 00:00:00+00:00,1302194.69300358,422.50136440678
827,btc,2016-04-07 00:00:00+00:00,1152898.4861624,421.907191233197
828,btc,2016-04-08 00:00:00+00:00,1194369.6547294,421.467220046756
829,btc,2016-04-09 00:00:00+00:00,1343665.86157057,418.643460549386
830,btc,2016-04-10 00:00:00+00:00,1434902.43241796,418.758635359439
831,btc,2016-04-11 00:00:00+00:00,1269017.75814998,421.954488544711
832,btc,2016-04-12 00:00:00+00:00,1227546.58958299,423.273044009351
833,btc,2016-04-13 00:00:00+00:00,1360254.32899737,427.427664582116
834,btc,2016-04-14 00:00:00+00:00,1425512.68730726,424.87251811806
835,btc,2016-04-15 00:00:00+00:00,1234618.41233425,425.8565949737
836,btc,2016-04-16 00:00:00+00:00,1225736.26548292,430.724418760959
837,btc,2016-04-17 00:00:00+00:00,1403379.20250943,432.216313033314
838,btc,2016-04-18 00:00:00+00:00,1190207.67807762,429.339968731736
839,btc,2016-04-19 00:00:00+00:00,1332322.02769883,429.656933664524
840,btc,2016-04-20 00:00:00+00:00,1465554.23046871,437.568726183518
841,btc,2016-04-21 00:00:00+00:00,1341204.17455015,442.661653302163
842,btc,2016-04-22 00:00:00+00:00,1270146.99973955,452.164702805377
843,btc,2016-04-23 00:00:00+00:00,1279029.14659088,448.134421332554
844,btc,2016-04-24 00:00:00+00:00,1172443.38437497,453.914722969024
845,btc,2016-04-25 00:00:00+00:00,1128032.65011834,463.382871420222
846,btc,2016-04-26 00:00:00+00:00,1341204.17455015,465.31600666277
847,btc,2016-04-27 00:00:00+00:00,1145796.94382099,469.60876452367
848,btc,2016-04-28 00:00:00+00:00,1199003.65014719,445.741113091759
849,btc,2016-04-29 00:00:00+00:00,1403229.58036089,451.060061776739
850,btc,2016-04-30 00:00:00+00:00,1296655.18185247,457.009965225015
851,btc,2016-05-01 00:00:00+00:00,1376585.98073378,449.900484511981
852,btc,2016-05-02 00:00:00+00:00,1394348.38048519,455.010731151374
853,btc,2016-05-03 00:00:00+00:00,1341061.18123098,444.933061192285
854,btc,2016-05-04 00:00:00+00:00,1483160.37924221,451.628850379895
855,btc,2016-05-05 00:00:00+00:00,1376585.98073378,448.367967562829
856,btc,2016-05-06 00:00:00+00:00,1438754.3798637,449.336072472238
857,btc,2016-05-07 00:00:00+00:00,1332179.98135528,461.693862361192
858,btc,2016-05-08 00:00:00+00:00,1492041.57911791,461.361842489772
859,btc,2016-05-09 00:00:00+00:00,1518685.17874501,461.378872296902
860,btc,2016-05-10 00:00:00+00:00,1403229.58036089,463.462231677382
861,btc,2016-05-11 00:00:00+00:00,1263377.10291735,451.079668322618
862,btc,2016-05-12 00:00:00+00:00,1342247.86954719,453.896305260082
863,btc,2016-05-13 00:00:00+00:00,1467781.84295808,455.607255932203
864,btc,2016-05-14 00:00:00+00:00,1390530.16701292,457.241902688486
865,btc,2016-05-15 00:00:00+00:00,1342247.86954719,458.119524839275
866,btc,2016-05-16 00:00:00+00:00,1361560.78853348,460.85772063121
867,btc,2016-05-17 00:00:00+00:00,1361560.78853348,455.224077323203
868,btc,2016-05-18 00:00:00+00:00,1477438.30245123,453.545777030976
869,btc,2016-05-19 00:00:00+00:00,1158775.13917743,454.486184102864
870,btc,2016-05-20 00:00:00+00:00,1438812.46447864,437.724187142022
871,btc,2016-05-21 00:00:00+00:00,1361560.78853348,442.396799240211
872,btc,2016-05-22 00:00:00+00:00,1776788.54673873,444.078207188778
873,btc,2016-05-23 00:00:00+00:00,1738162.70876615,440.558668848627
874,btc,2016-05-24 00:00:00+00:00,1424527.48797779,444.205057276447
875,btc,2016-05-25 00:00:00+00:00,1367284.21320355,445.674454938632
876,btc,2016-05-26 00:00:00+00:00,1337560.6433513,450.54952717709
877,btc,2016-05-27 00:00:00+00:00,1377192.06982096,454.43372238457
878,btc,2016-05-28 00:00:00+00:00,1317744.93011646,471.820117299825
879,btc,2016-05-29 00:00:00+00:00,1456454.9227603,530.910597895967
880,btc,2016-05-30 00:00:00+00:00,1426731.35290805,527.54971244886
881,btc,2016-05-31 00:00:00+00:00,1258297.79041196,533.493149035652
882,btc,2016-06-01 00:00:00+00:00,1416823.49629063,530.943692811221
883,btc,2016-06-02 00:00:00+00:00,1367284.21320355,537.613678842782
884,btc,2016-06-03 00:00:00+00:00,1406915.63967322,538.771243191116
885,btc,2016-06-04 00:00:00+00:00,1179034.93747262,570.175988252484
886,btc,2016-06-05 00:00:00+00:00,1684335.62496089,574.26620163647
887,btc,2016-06-06 00:00:00+00:00,1684335.62496089,575.137638047925
888,btc,2016-06-07 00:00:00+00:00,1387099.92643838,585.857149035652
889,btc,2016-06-08 00:00:00+00:00,1405239.8337768,578.469240677966
890,btc,2016-06-09 00:00:00+00:00,1608133.9309215,583.097585330216
891,btc,2016-06-10 00:00:00+00:00,1403462.33971331,577.101699707773
892,btc,2016-06-11 00:00:00+00:00,1520417.53468942,579.814993571011
893,btc,2016-06-12 00:00:00+00:00,1422954.87220933,605.44955698422
894,btc,2016-06-13 00:00:00+00:00,1569148.86592946,670.39237434249
895,btc,2016-06-14 00:00:00+00:00,1286507.1447372,704.321778141438
896,btc,2016-06-15 00:00:00+00:00,1481432.46969738,684.948319403857
897,btc,2016-06-16 00:00:00+00:00,1452193.67095336,695.001468439509
898,btc,2016-06-17 00:00:00+00:00,1452193.67095336,767.420031268264
899,btc,2016-06-18 00:00:00+00:00,1539910.06718544,750.014633927528
900,btc,2016-06-19 00:00:00+00:00,1725089.12589761,758.28878012858
901,btc,2016-06-20 00:00:00+00:00,1598387.66467349,766.767132670952
902,btc,2016-06-21 00:00:00+00:00,1531412.7730782,722.497452367037
903,btc,2016-06-22 00:00:00+00:00,1343144.51552347,669.604204675628
904,btc,2016-06-23 00:00:00+00:00,1457676.21839756,594.832974634716
905,btc,2016-06-24 00:00:00+00:00,1343144.51552347,627.677855639977
906,btc,2016-06-25 00:00:00+00:00,1686739.62414575,664.126985680889
907,btc,2016-06-26 00:00:00+00:00,1520148.05632888,668.872684102864
908,btc,2016-06-27 00:00:00+00:00,1530560.02931744,630.4342421391
909,btc,2016-06-28 00:00:00+00:00,1540972.00230599,652.244807714787
910,btc,2016-06-29 00:00:00+00:00,1520148.05632888,647.218768381064
911,btc,2016-06-30 00:00:00+00:00,1561795.9482831,638.586345645821
912,btc,2016-07-01 00:00:00+00:00,1613855.81322587,674.284814728229
913,btc,2016-07-02 00:00:00+00:00,1551383.97529455,677.512385739334
914,btc,2016-07-03 00:00:00+00:00,1603443.84023732,702.739316773817
915,btc,2016-07-04 00:00:00+00:00,1573973.22742671,662.55008591467
916,btc,2016-07-05 00:00:00+00:00,1538177.12694953,679.842453360608
917,btc,2016-07-06 00:00:00+00:00,1485136.53636507,668.165981297487
918,btc,2016-07-07 00:00:00+00:00,1453312.18201439,677.651333138515
919,btc,2016-07-08 00:00:00+00:00,1538177.12694953,640.053236119229
920,btc,2016-07-09 00:00:00+00:00,1580609.59941711,665.051708357685
921,btc,2016-07-10 00:00:00+00:00,1654866.42623536,651.941914026885
922,btc,2016-07-11 00:00:00+00:00,1516960.89071575,649.959340970193
923,btc,2016-07-12 00:00:00+00:00,1516960.89071575,650.272594681473
924,btc,2016-07-13 00:00:00+00:00,1368447.23707924,670.023127995324
925,btc,2016-07-14 00:00:00+00:00,1495744.65448196,658.333613383986
926,btc,2016-07-15 00:00:00+00:00,1432095.9457806,660.905960198714
927,btc,2016-07-16 00:00:00+00:00,1665474.54435225,666.758671127995
928,btc,2016-07-17 00:00:00+00:00,1580609.59941711,665.275622150789
929,btc,2016-07-18 00:00:00+00:00,1570047.99807086,681.089601987142
930,btc,2016-07-19 00:00:00+00:00,1358434.53362668,675.118579193454
931,btc,2016-07-20 00:00:00+00:00,1591915.46909377,674.660360315605
932,btc,2016-07-21 00:00:00+00:00,1411498.38259648,667.305364874343
933,btc,2016-07-22 00:00:00+00:00,1369047.30342064,666.851739333723
934,btc,2016-07-23 00:00:00+00:00,1390272.84300856,650.562911630625
935,btc,2016-07-24 00:00:00+00:00,1315983.45445085,657.377942957335
936,btc,2016-07-25 00:00:00+00:00,1390272.84300856,661.393979836353
937,btc,2016-07-26 00:00:00+00:00,1369047.30342064,655.119577849211
938,btc,2016-07-27 00:00:00+00:00,1358434.53362668,654.626339158387
939,btc,2016-07-28 00:00:00+00:00,1443336.69197835,656.275146873174
940,btc,2016-07-29 00:00:00+00:00,1560077.15971189,656.196453360608
941,btc,2016-07-30 00:00:00+00:00,1262919.60548106,657.557567504383
942,btc,2016-07-31 00:00:00+00:00,1634366.5482696,655.361730157803
943,btc,2016-08-01 00:00:00+00:00,1623753.77847564,624.804487142022
944,btc,2016-08-02 00:00:00+00:00,1611302.39442715,606.50924792519
945,btc,2016-08-03 00:00:00+00:00,1666003.54735094,526.981148334307
946,btc,2016-08-04 00:00:00+00:00,1535533.39002827,570.347040911748
947,btc,2016-08-05 00:00:00+00:00,1696112.04519463,583.542158036236
948,btc,2016-08-06 00:00:00+00:00,1666003.54735094,581.279805669199
949,btc,2016-08-07 00:00:00+00:00,1485352.56028879,590.795402980713
950,btc,2016-08-08 00:00:00+00:00,1485352.56028879,594.73232402104
951,btc,2016-08-09 00:00:00+00:00,1244484.57753925,591.629283869083
952,btc,2016-08-10 00:00:00+00:00,1515461.05813248,587.932138223261
953,btc,2016-08-11 00:00:00+00:00,1505424.89218458,589.968758328463
954,btc,2016-08-12 00:00:00+00:00,1495388.72623668,589.585884687317
955,btc,2016-08-13 00:00:00+00:00,1635895.04950725,587.19164956166
956,btc,2016-08-14 00:00:00+00:00,1635895.04950725,585.363581648159
957,btc,2016-08-15 00:00:00+00:00,1480672.78660971,571.387062536528
958,btc,2016-08-16 00:00:00+00:00,1458782.17092898,566.564441320865
959,btc,2016-08-17 00:00:00+00:00,1329112.64462418,578.414924137931
960,btc,2016-08-18 00:00:00+00:00,1664092.25424491,573.663744418469
961,btc,2016-08-19 00:00:00+00:00,1664092.25424491,573.263191992987
962,btc,2016-08-20 00:00:00+00:00,1674898.04810365,573.958457919345
963,btc,2016-08-21 00:00:00+00:00,1761344.39897351,581.797070134424
964,btc,2016-08-22 00:00:00+00:00,1707315.42967985,580.79219257744
965,btc,2016-08-23 00:00:00+00:00,1588451.69723378,584.971897720631
966,btc,2016-08-24 00:00:00+00:00,1642480.66652745,582.627747399182
967,btc,2016-08-25 00:00:00+00:00,1404753.20163532,578.701831677382
968,btc,2016-08-26 00:00:00+00:00,1426364.78935278,576.033436586791
969,btc,2016-08-27 00:00:00+00:00,1556034.31565758,578.874653419053
970,btc,2016-08-28 00:00:00+00:00,1642480.66652745,570.200993746347
971,btc,2016-08-29 00:00:00+00:00,1618801.46201982,575.105232554062
972,btc,2016-08-30 00:00:00+00:00,1799709.0589716,573.429267562829
973,btc,2016-08-31 00:00:00+00:00,1470493.9872085,575.695698421976
974,btc,2016-09-01 00:00:00+00:00,1536337.00156112,572.272758328463
975,btc,2016-09-02 00:00:00+00:00,1678996.8659918,572.221702045587
976,btc,2016-09-03 00:00:00+00:00,1382703.30140501,576.846767387493
977,btc,2016-09-04 00:00:00+00:00,1964316.59485315,600.374406779661
978,btc,2016-09-05 00:00:00+00:00,1536337.00156112,610.538913325541
979,btc,2016-09-06 00:00:00+00:00,1492441.65865938,607.526964172998
980,btc,2016-09-07 00:00:00+00:00,1668023.03026636,612.995458270017
981,btc,2016-09-08 00:00:00+00:00,1580232.34446287,615.659819111631
982,btc,2016-09-09 00:00:00+00:00,1558284.673012,630.550172004676
983,btc,2016-09-10 00:00:00+00:00,1700944.53744267,622.977884044418
984,btc,2016-09-11 00:00:00+00:00,1799709.0589716,624.752640444185
985,btc,2016-09-12 00:00:00+00:00,1821039.51020144,608.246675920514
986,btc,2016-09-13 00:00:00+00:00,1852325.13960032,607.70737270602
987,btc,2016-09-14 00:00:00+00:00,1751289.22289484,608.694296317943
988,btc,2016-09-15 00:00:00+00:00,1728836.7969603,609.41308766803
989,btc,2016-09-16 00:00:00+00:00,1560443.60245118,607.070262594974
990,btc,2016-09-17 00:00:00+00:00,1829872.71366577,607.806438047925
991,btc,2016-09-18 00:00:00+00:00,1627800.88025482,607.381449678551
992,btc,2016-09-19 00:00:00+00:00,1493086.32464753,611.533460315605
993,btc,2016-09-20 00:00:00+00:00,1695158.15805847,608.871306312098
994,btc,2016-09-21 00:00:00+00:00,1863551.35256759,608.371748626534
995,btc,2016-09-22 00:00:00+00:00,1582896.02838572,596.945756633548
996,btc,2016-09-23 00:00:00+00:00,1526764.96354935,595.564716540035
997,btc,2016-09-24 00:00:00+00:00,1863551.35256759,602.378784921099
998,btc,2016-09-25 00:00:00+00:00,2162558.09313961,602.687359731151
999,btc,2016-09-26 00:00:00+00:00,1834694.78231133,600.610054880187
1000,btc,2016-09-27 00:00:00+00:00,2002575.3506274,606.778810637055
1001,btc,2016-09-28 00:00:00+00:00,1774737.43648416,605.151613734658
1002,btc,2016-09-29 00:00:00+00:00,1714780.09065699,604.686494389246
1003,btc,2016-09-30 00:00:00+00:00,1702788.62149156,605.202561952075
1004,btc,2016-10-01 00:00:00+00:00,1882660.65897306,608.865840736412
1005,btc,2016-10-02 00:00:00+00:00,1690797.15232613,615.408478842782
1006,btc,2016-10-03 00:00:00+00:00,1810711.84398046,611.748578316774
1007,btc,2016-10-04 00:00:00+00:00,1894652.1281385,612.590347399182
1008,btc,2016-10-05 00:00:00+00:00,2002575.3506274,610.007881355932
1009,btc,2016-10-06 00:00:00+00:00,1930626.5356348,612.147780946815
1010,btc,2016-10-07 00:00:00+00:00,1714780.09065699,611.76086277031
1011,btc,2016-10-08 00:00:00+00:00,2109095.85982046,617.905705143191
1012,btc,2016-10-09 00:00:00+00:00,2056197.68457302,619.301001753361
1013,btc,2016-10-10 00:00:00+00:00,1593553.20554409,617.101041320865
1014,btc,2016-10-11 00:00:00+00:00,1786321.73847281,618.0852
1015,btc,2016-10-12 00:00:00+00:00,1850577.91611572,642.981387258913
1016,btc,2016-10-13 00:00:00+00:00,1644958.14765842,636.59793220339
1017,btc,2016-10-14 00:00:00+00:00,1747768.03188707,635.444095324372
1018,btc,2016-10-15 00:00:00+00:00,1824875.44505855,639.586090298071
1019,btc,2016-10-16 00:00:00+00:00,1670660.61871558,637.283759322034
1020,btc,2016-10-17 00:00:00+00:00,1606404.44107267,642.913042548217
1021,btc,2016-10-18 00:00:00+00:00,1991941.50693011,639.137536469901
1022,btc,2016-10-19 00:00:00+00:00,1606404.44107267,635.576508591467
1023,btc,2016-10-20 00:00:00+00:00,1722065.5608299,629.640708036236
1024,btc,2016-10-21 00:00:00+00:00,2107602.62668734,628.598901110462
1025,btc,2016-10-22 00:00:00+00:00,1906300.95008226,630.90620338983
1026,btc,2016-10-23 00:00:00+00:00,1815470.1249901,654.508630976037
1027,btc,2016-10-24 00:00:00+00:00,1802862.69356655,651.961956750438
1028,btc,2016-10-25 00:00:00+00:00,1752432.96787238,650.027167153711
1029,btc,2016-10-26 00:00:00+00:00,1739825.53644884,655.792505084746
1030,btc,2016-10-27 00:00:00+00:00,2042403.89061386,675.109869316189
1031,btc,2016-10-28 00:00:00+00:00,1916329.57637844,686.523327060199
1032,btc,2016-10-29 00:00:00+00:00,1878507.28210781,690.390654938632
1033,btc,2016-10-30 00:00:00+00:00,2118048.47915512,715.445469316189
1034,btc,2016-10-31 00:00:00+00:00,1853292.41926072,699.333410987726
1035,btc,2016-11-01 00:00:00+00:00,1815470.1249901,698.897727995325
1036,btc,2016-11-02 00:00:00+00:00,1676788.37933113,730.578480011689
1037,btc,2016-11-03 00:00:00+00:00,1954151.87064906,740.367055523086
1038,btc,2016-11-04 00:00:00+00:00,1462462.04513091,689.939206954997
1039,btc,2016-11-05 00:00:00+00:00,1856081.59672813,705.432016656926
1040,btc,2016-11-06 00:00:00+00:00,1936557.43909685,706.819325569842
1041,btc,2016-11-07 00:00:00+00:00,1847956.77194863,715.896879777908
1042,btc,2016-11-08 00:00:00+00:00,2139073.24972136,706.181216773816
1043,btc,2016-11-09 00:00:00+00:00,1860614.01011266,711.835846580947
1044,btc,2016-11-10 00:00:00+00:00,2126416.01155733,721.50150993571
1045,btc,2016-11-11 00:00:00+00:00,2063129.82073717,713.407615604909
1046,btc,2016-11-12 00:00:00+00:00,2126416.01155733,715.703310637055
1047,btc,2016-11-13 00:00:00+00:00,1797327.8192925,703.847551139685
1048,btc,2016-11-14 00:00:00+00:00,2177044.96421346,703.626435300994
1049,btc,2016-11-15 00:00:00+00:00,1974529.15358895,705.643584161309
1050,btc,2016-11-16 00:00:00+00:00,2164387.72604942,712.3471528346
1051,btc,2016-11-17 00:00:00+00:00,2012500.86808104,742.050117592051
1052,btc,2016-11-18 00:00:00+00:00,2011089.71225163,735.318080537697
1053,btc,2016-11-19 00:00:00+00:00,1989192.7397282,749.57872729398
1054,btc,2016-11-20 00:00:00+00:00,1793075.14567049,751.213819403858
1055,btc,2016-11-21 00:00:00+00:00,1947167.54100154,730.350813617767
1056,btc,2016-11-22 00:00:00+00:00,1877125.54312379,736.506983927528
1057,btc,2016-11-23 00:00:00+00:00,2059234.73760595,747.997677966102
1058,btc,2016-11-24 00:00:00+00:00,2269360.73123921,741.240317942724
1059,btc,2016-11-25 00:00:00+00:00,2129276.7354837,737.35497597896
1060,btc,2016-11-26 00:00:00+00:00,2143285.13505925,739.685200175336
1061,btc,2016-11-27 00:00:00+00:00,2017209.5388793,734.652925891292
1062,btc,2016-11-28 00:00:00+00:00,2297377.53039031,727.741115838691
1063,btc,2016-11-29 00:00:00+00:00,2087251.53675705,730.082483752192
1064,btc,2016-11-30 00:00:00+00:00,1989192.7397282,731.646435710111
1065,btc,2016-12-01 00:00:00+00:00,2045226.3380304,742.20445131502
1066,btc,2016-12-02 00:00:00+00:00,2035532.46509142,753.674910111046
1067,btc,2016-12-03 00:00:00+00:00,2451895.01734189,772.302382729398
1068,btc,2016-12-04 00:00:00+00:00,2109770.13120116,766.110468147283
1069,btc,2016-12-05 00:00:00+00:00,2166790.94555795,766.380139099942
1070,btc,2016-12-06 00:00:00+00:00,2138280.53837956,752.670726241964
1071,btc,2016-12-07 00:00:00+00:00,2480405.42452028,759.117325774401
1072,btc,2016-12-08 00:00:00+00:00,2238066.96350393,764.987650087668
1073,btc,2016-12-09 00:00:00+00:00,1924452.4845416,767.659224634717
1074,btc,2016-12-10 00:00:00+00:00,1881686.87377401,771.902321098773
1075,btc,2016-12-11 00:00:00+00:00,2665723.07117984,775.474561309176
1076,btc,2016-12-12 00:00:00+00:00,2223811.75991474,770.496150496786
1077,btc,2016-12-13 00:00:00+00:00,2537426.23887707,778.506599064874
1078,btc,2016-12-14 00:00:00+00:00,1981473.29889839,778.930694564582
1079,btc,2016-12-15 00:00:00+00:00,1952251.49677579,776.963961484512
1080,btc,2016-12-16 00:00:00+00:00,2050571.62856036,776.176781998831
1081,btc,2016-12-17 00:00:00+00:00,2220167.77829091,782.230215897136
1082,btc,2016-12-18 00:00:00+00:00,2173914.28290985,789.60293220339
1083,btc,2016-12-19 00:00:00+00:00,2328092.60084672,790.632966526008
1084,btc,2016-12-20 00:00:00+00:00,2127660.78752879,790.279031677382
1085,btc,2016-12-21 00:00:00+00:00,2451435.25519621,799.777520748101
1086,btc,2016-12-22 00:00:00+00:00,2451435.25519621,828.4836792519
1087,btc,2016-12-23 00:00:00+00:00,2343510.4326404,858.50143395675
1088,btc,2016-12-24 00:00:00+00:00,2112242.9557351,915.562438340152
1089,btc,2016-12-25 00:00:00+00:00,2543942.24595833,891.155272063121
1090,btc,2016-12-26 00:00:00+00:00,2189332.11470354,896.003279310345
1091,btc,2016-12-27 00:00:00+00:00,2405181.75981515,903.201246639392
1092,btc,2016-12-28 00:00:00+00:00,2546127.99373219,925.950810461719
1093,btc,2016-12-29 00:00:00+00:00,2368856.40597071,979.960973991818
1094,btc,2016-12-30 00:00:00+00:00,2479403.03824934,973.462559438925
1095,btc,2016-12-31 00:00:00+00:00,2337271.6538911,961.182658153127
